Course	Room	Teacher	Time	Students
008421	DAL300	0132890	18:00 - 20:30 T	3283602 3311586 3331071 3382205 3396377 3396837 3404732 3416073 3419002 3425356 3426638 3431226 3431939 3435187 3435922 3437511 3438441 3438652 3439564 3440419 3455915 3456290 3462639 3462955 3463768
012735	CARP21	1168592	16:00 - 18:00 T	3329765 3395937 3417002 3417791 3418479 3439387 3456994
011987	PK229	0004955	13:00 - 16:00 TH	3287584 3374040 3413283 3442188 3455631 3458533 3460757
002696	TAYD	0847593	19:00 - 22:00 TH	3292387
004290	DAL119	3447501	14:00 - 16:00 T	3330300 3331222 3340158 3416598
006019	TAYE	0856198	16:00 - 18:00 T	3303699 3418216 3418606 3451663 3455291 3460737 3462516
013495	TAYD	0020093	11:30 - 13:00 MW	
007378	DAL300	0851717	13:00 - 15:30 TH	3307130 3338208 3352269 3406073 3411158 3412725 3417819 3418264 3426020 3430142 3431060 3432027 3432077 3433788 3433881 3433929 3434539 3437146 3439280 3440116 3446670 3449400 3454115 3459032 3459111 3474216
011533	TH102	3213249	14:00 - 16:00 T	3311499 3329782 3421604 3431448 3456994
004023	PK229	0770587	18:00 - 19:30 TH	3311775 3331186 3338205 3339999 3406073 3417359 3417908 3454439 3463353
009273	EHLEC	3194193	19:00 - 22:00 TH	3311937 3404204
007365	PK100	3474098	14:00 - 16:00 T	3312777 3351895 3354445 3356374 3366307 3397771 3411258 3428820 3429706 3430131 3431257 3431303 3434130 3434428 3434539 3435070 3441306 3442335 3442991 3444491 3444537 3446645 3447681 3451664 3453262 3453467 3453663 3455341 3455981 3456053 3457935 3458932 3459730 3460073 3461962 3462606 3463453 3463587
013286	DAL25	3318436	18:00 - 19:30 TH	3312777 3329409 3404976 3459109
002386	DAL119	3208421	13:00 - 16:00 TH	3314270 3316247 3412835 3415827 3431651 3438442
005862	TAYF	3470325	13:00 - 15:30 TH	3314899 3343577 3429602 3441838 3454226
013440	EHLEC	0030512	10:00 - 11:30 MW	3314899 3442188
003027	TH110	3473854	13:00 - 14:30 T	3316456 3382662 3406196 3411108 3411629 3412520 3413774 3415489 3417000 3418908 3423723 3426649 3426719 3430706 3431078 3433961 3437295 3437341 3437778 3440075 3463389
009231	TAYE	0697660	18:00 - 19:30 TH	3316456 3341358 3355412 3413356 3424594 3438100 3462956
011319	DAL25	0827051	18:00 - 20:30 T	3316456 3380697 3413022 3417001
003454	DAL300	0897706	11:30 - 13:00 MW	3316620 3340287 3340558 3340716 3363977 3375685 3406406 3412261 3413146 3417042 3418145 3418441 3420037 3421153 3422414 3424363 3425401 3426654 3426718 3432238 3439402 3475445
001871	TH102	3422398	13:00 - 16:00 TH	3322523 3324271 3411159 3415849 3435313
013294	TAYD	3475527	12:00 - 14:00 F	3319691
013207	TAYF	0493856	14:00 - 16:00 T	3319863 3344218 3440024
