Course	Room	Teacher	Time	Students
004274	TH110	3092832	16:00 - 18:00 TH	1064035 1160885 1172355 3070440 3072890 3089948 3093190 3095649 3096149 3096592 3099590 3100408 3100876 3103933 3106769 3107774 3110781 3112355 3161154 3170761 3224492 3224773
005189	TH224	1137952	10:00 - 11:00 MWF	1064752 1080303 1092999 1122784 1141220 1142309 1143265 1170370 3076190
004014	TH110	0854975	12:00 - 13:00 MWF	1064790 1080789 3070536 3070881 3079370 3080592 3081368 3095719 3098747 3099420 3104899 3111488 3144208 3158773 3173458 3217421 3224476 3225118
001764	PK336	1165592	13:30 - 16:00 TH	1067241 1077380 1088972 1170860 3071151 3072447 3075163 3078465 3089298 3098918 3099590 3112294 3202052
007398	TAYF	0851717	13:00 - 15:30 TH	1077413
003463	PK243	0599596	13:00 - 15:30 TH	1067724 1078508 3074734 3082398 3088988 3099467 3108728 3160884
004282	TAYF	3318666	14:00 - 16:00 T	1076299 1086867 1117264 1117320 1169962
008767	PK349	0031572	13:00 - 14:00 MWF	1104151 1165961 3087444 3095625 3102153 3106074 3178456 3197293 3202006 3223244 3225612
001749	PK243	3198088	14:00 - 16:00 T	1076531 3072477 3087407 3112870 3115170 3219221
005191	TAYD	1137952	12:00 - 13:00 MWF	1076783 1142418 3073692 3074634 3076576 3102153 3105821
004700	PK10	0031621	13:30 - 16:00 TH	1076877 3093174
004739	GOA	0004955	13:00 - 15:30 T	1076877
005863	TH251	0031582	13:30 - 16:00 TH	1099662 1164206
010975	PK10	0915760	16:00 - 18:00 TH	1077065 3095924
005847	TAYE	0031416	9:00 - 10:00 MWF	1077683 3087407 3097158 3100359 3220362 3224227
005123	CARP25	0031560	13:00 - 14:00 MWF	1078198 1088384 3084099 3103826
007034	EHII	3320374	10:00 - 11:00 MWF	1078648 1078896 3102153 3102884 3111592 3125605
005727	TH251	0984701	16:00 - 18:00 TH	1078680 3086512 3224950
010936	GOA	0827051	13:00 - 15:30 TH	1078896
001547	PK10	1054236	19:00 - 21:30 T	1079268 3095387
005286	GOA	0493856	14:00 - 16:00 T	1079384
001156	CARP25	3208421	12:00 - 14:00 TH	1079756 3073146 3095588 3188399
002653	GOB	0576472	16:00 - 18:00 TH	1079756 1167996 1170303 3091653 3095588 3102000 3111488
007887	PK10	0431946	9:00 - 10:00 MWF	1080272 3085909
001753	TAYF	0416447	16:00 - 18:00 TH	1080654 3076576 3087465 3092599 3211884
002855	PK338	3318435	13:00 - 14:00 MWF	1080789 1163897 3070476 3070536 3070697 3076022 3086565 3086698 3087450 3088757 3089529 3089948 3090430 3092704 3093818 3095526 3095725 3097120 3097890 3099669 3100182 3100762 3100786 3101841 3102000 3102322 3102969 3102995 3103486 3104587 3104660 3105099 3105170 3105287 3105958 3106762 3107001 3108046 3108728 3109485 3110744 3110781 3111488 3111592 3112294 3112355 3112448 3112960 3113444 3113981 3114024 3116065 3116269 3116392 3116464 3118205 3125605 3125668 3127208 3127487 3127715 3128188 3128366 3128777 3129160 3129360 3129759 3130435 3132900 3133028 3133386 3133434 3133451 3134011 3134217 3134309 3134350 3134461 3134622 3142819 3144208 3149956 3153272 3153273 3156597 3157738 3158316 3158773 3159218 3160012 3160149 3160150 3160201 3160245 3160366
004036	EHII	0030564	11:00 - 12:00 MWF	1081250 3087983 3092880 3097341 3112355
002394	TH251	0020988	19:00 - 21:30 T	1082150 3097347
011301	PK10	0431946	10:00 - 11:00 MWF	1083431 1100383
001423	TH110	3098022	9:00 - 10:00 MWF	1086927 1088214 3082830 3086015 3086180 3088757 3089948 3100876 3102278 3107774 3112355 3112960 3128366 3132900 3161051 3161291 3162638 3174234 3202052 3223591 3225182 3227006
011538	TAYF	3315568	13:30 - 16:00 TH	1086927 3087983 3089341 3092580 3097341
008773	TAYE	0431786	10:00 - 11:00 MWF	1087960 3088652 3094719 3095928 3097953 3168968 3200235 3219743 3219871 3222659
004013	PK25	0163316	9:00 - 10:00 MWF	1094929 1137955 1158208 1163664 1170021 3070017 3074314 3077762 3086565 3087347 3087394 3087696 3092236 3092599 3094809 3099911 3103807 3103933 3105511 3106769 3116464 3133386 3158316 3168511 3183035 3184862 3199632 3200739 3217514
006502	TH251	0031621	9:00 - 10:00 MWF	1088785 3080473 3105046
005154	GOB	1020104	19:00 - 21:30 T	1088882 1141220 1170370 3108036 3115170 3134350 3222659
006038	CARP25	0031621	13:00 - 15:30 T	1090564 3085649
007006	TAYE	0031568	13:00 - 14:00 MWF	3202451 3218913 3224991 3225022 3225363
003001	PK349	0492580	12:00 - 13:00 MWF	1094929 1095814 1104669 1131602 3072594 3073666 3076190 3080612 3085509 3085513 3092972 3093190 3095649 3095842 3099757 3100989 3105854
002149	PK229	0428815	14:00 - 16:00 T	1170001 1170021 3075759 3100359 3105895 3112797 3134508 3184966 3211857 3218974 3222282 3224891 3225017 3314231
004856	TH251	0020093	10:00 - 11:00 MWF	1100625 3090362
002874	TAYE	0031582	11:00 - 12:00 MWF	1111549 3074551 3088757 3100876 3128366 3162076 3224950
011327	GOA	1051497	13:30 - 16:00 TH	1116377
004278	PK10	0017611	11:00 - 12:00 MWF	1117264 1163855
002567	GOA	0031621	16:00 - 18:00 TH	1142227
001747	PK243	0416447	13:30 - 16:00 TH	1165961 3095725 3099669 3102995 3132705 3162779 3212716 3225371
007881	TAYF	0742958	19:00 - 21:30 T	1169386 3080794 3097607 3199454
002383	GOA	0222805	19:00 - 21:30 T	3074001
011198	PK10	0254474	12:00 - 13:00 MWF	
005845	TAYD	0031582	12:00 - 14:00 TH	3076022 3102278 3104660 3109485 3111592 3125605 3133434 3202261 3212095 3220365 3225182
006024	PK25	0031454	13:00 - 15:30 T	3077809 3080473 3162924 3168968 3176913 3185451 3198263 3202466 3212222 3212408 3218454 3223362 3224476 3224949 3225121 3234753
006860	GOB	0031335	9:00 - 10:00 MWF	3079862 3081669 3089081 3094719 3094992 3097607 3097636
011315	GOA	3213249	9:00 - 10:00 MWF	3085521
006525	TH251	3320374	11:00 - 12:00 MWF	3085810 3106068 3107658
005121	TAYF	0031560	9:00 - 10:00 MWF	3088651 3099986 3100182 3100628 3108036
007877	GOB	0031386	10:00 - 11:00 MWF	3094722 3110781 3118334 3211884 3217247 3225022 3225363
002152	PK180	0162987	19:00 - 21:30 T	3095526 3099989 3105170 3134011 3134180 3196465 3199412 3211884 3212095 3212222 3212915 3223244 3223362 3234753
002702	GOA	0031578	10:00 - 11:00 MWF	3099467
002460	GOA	0031568	11:00 - 12:00 MWF	3100628
002635	EHII	0765372	12:00 - 13:00 MWF	3105802 3203637 3211569 3212073 3217605 3225121
005119	CARP25	0031560	13:00 - 15:30 TH	3116392 3160012 3199006
007903	GOA	0468281	12:00 - 13:00 MWF	3110781
004018	GIL210	0359529	13:00 - 14:00 MWF	3211731
