Course	Room	Teacher	Time	Students
015010	DAL119	0431946	14:10 - 16:00 F	3913786 3929289 4086413 4088956 3884178 3905830
016614	PK243	4170946	13:10 - 16:00 TH	3486653 3914820 4092767 3609410 3820380 4175385 3910686
002163	TH110	0168378	11:40 - 13:00 MW	3915054 3929815 3994876 4097018 3915029 3930678 3799474 4086391 3902440 3929954
014114	PK243	0827051	11:40 - 13:00 MW	3915711 4090806 4278573 4175510 4175437 3897515 4092633 4095128 3858245 4175489 4175528 4000502
008764	PK20	4362871	13:10 - 14:30 MW	3890005 3927400 3931971 3970633 4002914 4003485 4026411 4078277 4091784 4092290 4093159 4095047 4096206 4180325 4181049 4278489 4280591 4281628 3941070 4282008 4280693 3931962 4162177 4175250 4277527 4091767 4096262 3905623 4017901 3789439 3929810 4095086 4181031 4278734 3931970 3937404 4278484 3951543 4091072 4279855
017120	PK20	0806046	11:40 - 13:00 MW	3852791 4091443 4093409 4095965 4096706 4164342 3768515 3819353 3908314 4181152 3953819 3797266 3992528 4278355 3913768 3929586 4275712 3785953 3816104 3899772 3930967 3651348 4276567 3789283 3912597 3923376 3995730 4278360 3793534 3910526 4086300 3914552 4086397 4176624 4193360 3910688
004360	PK179	0847593	12:10 - 14:00 F	3928826 4062047
010851	PK25	0207327	13:40 - 16:30 T	3820963 3821077 3928890 3929979 3991180 3820038 3821044 3821958 3788990 3818480 3930296 4091936 4093611 3930168 4095080 3716140 3910649 3774021 3821643 4017901 3910641 3930301 4086223 4094965 4095086 3790857 4093423 4280948 3690361
007882	PK179	3435819	19:10 - 21:00 MW	3929289 3994876 4175475
004809	CARP21	3194193	14:10 - 16:00 T	3929575 4280658 4278829 4281294 4035604 3931889 3935616 4175859
009386	CARP21	4354080	13:10 - 14:00 T	3910185 3929635 3933304 3771747 3928941 3818274 4000336
014180	PK349	0599596	18:10 - 19:00 TH	3929635 3904411 4091718 3768339
007113	TH110	0316015	10:10 - 11:30 MW	3913606 3929739 4095965 3585962 3821687 3930614 4090714 3910582 3817261
015855	PK278	3927894	10:10 - 13:00 F	4003199 4011555 4091899 4093970 4096251 4280658 3994726 4276195 3823278 3817427 3687862 4091782 3821632 4086404 4086480 3910766 4276031 3930705
003019	PK278	4354612	13:10 - 14:00 T	3890005 3929979 3931686 4043543 4089004 4176781 4278528 3929472 4093026 4175351 3930070 4175292 3910524 4092144 3693840 3904254 4280941 4175405 4092819 4175363 4175524 4468375
006034	PK338	0213446	12:10 - 14:00 F	3930034 4043543 4127521 4151626 4174768 3931666 3983482 4095703 3915026 4094640 3930817 4000502 4280948
006523	TH224	0031573	12:10 - 14:00 T	3930674 3951018 4091877
003270	PK278	0492451	14:10 - 16:00 F	3931202 3960504 4003839 3910427 4093748 4000483 4091439 3822148 3922542 4095128 3822731 3901731 3914750 3930891
004015	CARP21	0854975	13:10 - 16:00 T	3931686 3937160 4003168 4236548 4280465 4003163 3852806 4143476 3888348
016863	PK243	4168993	19:10 - 21:00 T	3823338 3931836 3973168 4152941 4174272 4180435 4280465 4023381 4093607 4000249 4181036 4280642
016882	CARP21	4091222	12:10 - 14:00 F	3851827 3931686 3931971 4001588 3759337 3914683 4095206 4086280
005725	TH110	4362771	10:10 - 13:00 F	3932089 4282999 3870878 4170477 4094965 4175368 4093853 4175962 4175329
001427	PK179	0901151	9:55 - 12:45 TH	3933304 3920668 3928949
002876	PK25	1084458	19:10 - 21:00 MW	3881597 3934527 3973168 4003839 4125799 4174480 4174768 3973885 4096899 3880322 4278829 4090814 4146034 4153409 3773692 4125081 4175486 3920668 4002113 3609553 3904102 3910608 3822912 3932941 4002909 4280174 4372233 4371947 3559872 4371919 4170472
013210	PK349	0031582	19:10 - 21:00 T	3934527 3976786 3973119 4281409 4093126
002671	PK179	0847593	14:40 - 16:00 MW	3937982 3910636
005120	PK349	4273391	10:10 - 11:30 MW	3937982 4002166 4146034 4262071 4125081
005846	TH110	3479968	12:10 - 13:10 MW	3941346 4093970 4096899 3880322 4180953 4055257 3899772 4280182 4181036
009225	TH110	0022277	13:10 - 14:00 TH	3945475 3789573 3823151 4175357 4371956 3906250 4096186 3910634
006024	PK20	3839982	13:10 - 15:30 TH	3948045 4023438 4132153 4151426 4152941 4175354 4175456 4176781 4279624 4280525 4280622 4280658 4280898 4003642 4170444 4175771 4278351 4134616 4174889 3964713 4180953 4276333 4281892 4146034 4280913 3905830 4372246 4157786 4372026 4372054 3976675 4003434 4174617 4175292 4281869 3823391 3936726 4278034 3844962 4092335 4174776 4175448 4181143 3978317 3995568 4180395 4193341 4277782 4175418 3894530 4176699 4176789 4278491 4282188 4091805 4371958 4175541
006851	PK25	1167884	14:40 - 16:00 MW	3948045 4095083 4140259 4152941 4176079 4276023 4278489 4279624 4280138 4280375 4280525 4280653 4280907 4003642 4278351 3914498 4086619 4094012 4180953 4002094 4279920 4280721 3910741 3759092 4003188
008774	PK243	4168989	12:10 - 13:10 MW	4258417 4277616 4278521 4276714 3995227 4276567 3969012 4278990 4077315 4079295
004807	PK243	0672202	12:10 - 14:00 T	3964183 4170471 4180508 4281005 4281029 4175385 4280946
007028	PK180	0316015	11:40 - 13:00 MW	3964186 4002166 4031284 4095424 4001999 4091163 4094796 3914928 3816108 4152767 3931881 3901577 4093973 4175286 4277662 3930705
008773	PK180	3194197	13:40 - 16:30 T	3759127 3964186 4090841 4090975 4093612 4095083 4278485 3808480 4175771 4000483 4140702 4165491 3902614 3920306 3930891 4076454 4086377 4175358
009304	DAL119	0493855	13:10 - 14:00 T	3651486 3976786 3889653 3798513 3930967
004276	PK278	1165566	14:10 - 16:00 TH	3982946 4129668 4174908 4175490 4371910 4175351 3589576 3910632 4086477 4175375 4143476 4181991 4278454 4371971 4175348 4193360 4279035 3895612
001546	PK25	0031756	12:10 - 14:00 F	3909951 3987067 3989696 4095053 4096706 4175300 4278489 3821254 4175440 4262071 4095088 4146462 4175380 4281869 3968696 3818064 4095234 4077315 3788983 3818227 3910508 3951543 4175302 4175451 4096176 4086236
015841	PK338	3577228	14:10 - 16:00 TH	3819230 3901669 3930865 3994652 3995576 3953819 3768588 3931970 4093186 3910568 4095071
001763	PK338	4176433	13:40 - 16:30 T	3823192 3929222 4000195 4095047 4280607 4092894 4146034 4153409 4153480 4279329 3914449 3911048 3931889 4134408 3711406
015013	TH110	0827051	12:10 - 14:00 F	4000763 4132153 4278350 4170444 3939975 4003240 4169561 3956631 3995827 4371918
013155	PK349	3198619	19:10 - 21:00 MW	4003199 3821687 3768620 3789070 3860451 3913807
004275	PK25	0949010	13:10 - 14:00 T	4012510 4233573 4258417 4277616 3708949 4093748 4259993 4371917 3856450 3930841 4086348 4055257 4371969 4372246 3885128 4280182 3814107 4371933 4372006 4371035 3953233 3894530 4091072 4093973 4278491 4372230 3820974
016440	PK243	4392595	13:10 - 14:00 TH	3932943 4034558 3969108 4165491 4175250 3758045 4094498 4175377 4282720 4176699
013183	CARP21	3198619	16:10 - 17:30 MW	4031284 4043840 4278366 3816963 3914449 3930967 3969851 3888348
001758	PK349	3460008	11:40 - 13:00 MW	4059195 4282999 3769494 4086513 4153748
016843	PK278	4354084	12:10 - 14:00 F	3823092 4070957 4078277 4280138 3823278 3969108 3797206 3930614 3815949 4000862 3935616 4090714 4277162 3609407 3610671 3910471 3816466 3930705
002567	PK278	4177047	12:10 - 13:10 MW	4089004 4175533 4276023 4277909 4175548 4175437 4044087 3458065 4175291 4281886 3910524 3910557 4174776 4175438 3858245 3910469 4175511 4149852
004012	PK20	3197197	14:40 - 16:00 MW	3560236 3973168 4090749 4095243 4151626 4174231 4277951 4279649 4280622 4150362 4174392 4092173 4138433 4243051 4275712 4170524 4097054 4176668 4193341
013919	CARP21	0897399	14:10 - 16:00 F	4090845 4174837 4281163 4176080 3930301 3994733 3930190
008469	PK180	3420576	10:10 - 13:00 F	4005905 4091443 4092004 4175354 4002846 3992528 3820858 3965315 4090730 3901936 3929810 3913781 4095876 3914696
015856	DAL119	3927894	19:10 - 21:00 MW	4070957 4091899 4175351 3817427 3820395 3910744 3669069 3715174
013342	TAYF	0493725	12:10 - 14:00 T	4092675
017124	PK179	3448653	13:10 - 14:30 MW	4092675 3823094
011342	PK338	3460456	9:55 - 12:45 TH	4092823 4193293 4279624 4280475 4280898 4282099 4280607 4276195 4094012 4281892 4278481 4130250 4158080 4280786 4377190
012352	TH224	4466695	12:10 - 14:00 F	3824908 4092928
002686	CARP21	0138190	14:10 - 16:00 TH	4092290 4095243 3768034 4092771 3817048 3931451 4092144 3910480
002404	TAYF	4354612	13:10 - 16:00 T	4095309
007032	DAL119	0031573	9:55 - 12:45 TH	4095965 4280078 4280138 4096983 3823278 3904254 4175501 4175282
001158	CARP21	1020104	12:10 - 14:00 T	3913396 4140278 4086315 3576990 3920306 3929864 4181143 4373611 4276717
003406	PK20	1167851	19:10 - 21:00 T	3692316 3869959 3950836 4127521 4151426 4158492 4275431 4277274 4278485 4281628 4281868 4278351 4280693 4092173 4276333 4279995 3956631 4133513 4281002 4280157 3722764 4176698 4276714 4281093 3930301 4092335 4276567 4277523 4277607 4280050 4280880 3930891 3995568 4081695 4097054 4193252 4277782 4278990 4278991 4093973 4176789 4282188 4044450 4092920
015655	DAL119	0129398	12:10 - 14:00 F	3819598 4159999 3910700 3910601 3848104 4280786
009362	PK25	0125630	10:10 - 13:00 F	4174231 4176023 4175389 4175344 3668130 4278355 3931323 4175337 4372037 3789070 3768088 4175500 3928949 4280880 3759872 3821571 3851736 3910648 4175409 4175410 4175327 4176789 4086342 4175308 3610382 3668378
002396	DAL119	0020988	9:10 - 12:30 T	4176079 4094815 3914498 4095080 4086333 4094175 3910691
004356	PK180	0847593	13:10 - 15:30 TH	3991180 4001881 4252142 4278447 4280078 4280697 4023381 4096261 3994726 4086619 4037708 4277844 3905460 4280524 4280721 3917445 4096186 4371024 4176077
007381	PK278	0031611	13:40 - 16:30 T	4280078 3930831 4093255 3821016 3774116 3973119 3715444 3799474 4086313 4175513 3883637 3930469 4043326 3910553 3871572 3821766 3851846 4003415 4281391 4373612 3930864
006860	PK338	3461209	19:10 - 21:00 T	4093159 4095001 4277951 4278383 4093959 3758045 4093778 3922542 4092633 3975962 4010147 3790857 3901577 4092795
006874	DAL119	3646602	18:10 - 19:00 TH	4095001 4278383 4093959 3758045 3904251 4010147 4092795
003008	PK338	3473854	13:10 - 16:00 TH	4175389 4280140 4175333 3930168 4086220 4175361 4371991 4093119 4175409 3910529 3910471 3910633 4086350
012487	TH110	3083296	13:10 - 14:30 MW	4280525 4280907 4095004 4035604 4243051 4095930 3914676 4095079 4093161 4086361
016445	DAL119	3194193	12:10 - 16:00 MW	3935260 4280898 4003389 4017901 3971828
012353	PK179	0683480	13:10 - 14:00 TH	3910734 3819372
015445	PK278	0162976	16:10 - 17:30 MW	3730202 3817427 3815949 3816549 3910668 3910744 3689944 3793612 3715174 3797683 3793534 3910766 3818227 3695345 3816466 3792443 3797576
013915	DAL119	1168490	19:10 - 21:00 T	3797331 3821393 3678357 3819143 3821554 3910527 3708638
017122	PK349	4392595	13:40 - 16:30 T	3860357 3913210 3816764 3889653 3910710
004362	TH224	0775506	14:10 - 16:00 T	3816832 3931666 3822201 4093475
013647	TH224	0492580	13:10 - 16:00 T	3821044 3613455 3820971 3823402
013213	PK338	3996564	14:40 - 16:00 MW	3821958 4277924 3910713 4161057 4094498 4094175 4175407 4050929 4096914 4093066 4090714 4175349 3817001
007041	PK180	0162976	18:10 - 19:00 TH	3771823 3788743 3913396 4026411 4094613 3903092 3821059 3930168 4086457 4096266 3904320 3901722 3915038 3817261 4086466 4175497 4086379
001563	TAYF	0031756	13:40 - 16:30 T	3910622
004282	PK278	1165566	12:10 - 16:00 MW	3583596 3790306 3816993 3910870 4003642 3579645 3821269 3929237 3579867 3789439 3844962 3910595 3914251 3929864 4086309 3823094 3910605 3930260 4175287
002373	PK179	0901151	12:10 - 14:00 T	3918056 4095703 4174366
001176	PK349	4354080	12:10 - 13:10 MW	3959570 3822218 3768588 3930260 3666995
010933	PK179	0853792	13:10 - 15:30 TH	3959570 3758075 3922150
004379	PK349	0847593	13:10 - 14:30 MW	4023381 3821016 3910480 4062047 3430527
017104	PK243	0431946	13:10 - 14:00 T	3818025 3858042 4094832 4174480 3711797 3928589 3789070 3819309 3891249 4175330 3910527
002390	PK349	0316015	12:10 - 14:00 F	4093282 4175375 4278990 4279035 4371946
017168	PK180	0802802	14:10 - 16:00 T	4281628 4174837 4162177 4277527 4000253 3768025 4175888 3910687 4176698 4280880 3910470 4175489 4086083
004816	PK243	0321808	13:10 - 14:30 MW	4278383 4001662 3888468 4161057 4260945 4000253 4175326 4175311 4175431 4076454 4181243
016894	PK338	3926311	14:10 - 16:00 F	3675467 3768625 3816722 3913863 3579645 3684090 3821269 3902439 3930253 3930841 4000229 3910605
006868	TH224	0750235	13:40 - 16:30 T	3610120 3819269 3822912 4086250
016923	PK338	0402773	10:10 - 11:30 MW	4095001 3610120 3910601 4093778 3818773 4086472 4092633 3905871 3822912 4086382 4086255 4086334 4093814 4086497
002420	PK179	0695890	13:10 - 16:00 T	3616206 3821273 4373610
004293	PK179	0802802	13:10 - 16:00 TH	3768197 3929237 4086309
002433	PK349	0697660	13:10 - 14:00 T	3821162 3930137 3929651 4086333 3821116 3671929
005745	PK179	4362771	14:10 - 16:00 F	3910617 3910646
009232	PK349	4354604	14:10 - 16:00 TH	3930683 3816203
012354	TH224	0031756	13:10 - 14:00 TH	3930831
002874	CARP21	0031582	13:10 - 16:00 TH	3880322 3973360 3830308 3852806 4086501 3910550 4086294 3775417
002395	DAL119	4358919	10:10 - 11:30 MW	3929800 4086315 4175453 3822218 4175374 3910702 4093161
007888	PK179	0772775	14:10 - 16:00 T	4088956 3905830 4001712
002384	TH224	3473854	10:10 - 11:30 MW	4175310 4175386 3720506 3910561
005853	PK179	0031582	12:10 - 16:00 MW	3758075 3904102
010860	CARP21	3461209	18:10 - 19:00 TH	3846920 4000476 3910701 4086404 3790857 3822912 4086325 3910659 3910653
005258	PK349	4170165	13:10 - 14:00 TH	3905715 4035604 4093165 3910479 3910559
012320	DAL119	3995790	13:10 - 15:30 TH	3821048 3819546 3930137 3910700 4010147 4095206 3690789
001755	TH224	3927849	13:10 - 16:00 TH	3818762 4093959 4252130 4175447
003002	CARP21	0492580	12:10 - 16:00 MW	3931836 3950836 4011555 4180447 4095302 4092670 4281869 4280889
016855	CARP21	3474420	13:10 - 14:00 TH	3913437 3575266 3900952 3619216 4175431 3797084 3910541 3610671
012734	PK179	0772775	13:40 - 16:30 T	3796254 3612203 3683644
006588	PK349	4092861	14:10 - 16:00 F	3820378 3820395 3579116 3819676
005272	PK179	1137952	18:10 - 19:00 TH	3821197 3669069 3691228
014185	PK179	0599596	16:10 - 17:30 MW	3879197 4002806
005190	PK338	1137952	19:10 - 21:00 MW	3992528 4162177 3910532 3930042 3792406 4277525 3930025 3901936 3910549 3910725 3910468 3914696 3910523 3929704 3820958
010966	PK349	0775640	12:10 - 14:00 T	4175370 4129521 4003177 3797606 4372220 3910537
006038	CARP21	4177047	13:10 - 14:30 MW	4175439 4175402 3901254 4086312 4175392 4371033 4372015
004288	CARP21	3646542	13:40 - 16:30 T	3910870 4086279 4180953 4226536 3885128 4280182 3661465 3914251 3910472
011987	TAYF	3764403	19:10 - 21:00 MW	3830308 3931451
011296	DAL119	0431946	14:10 - 16:00 TH	3934527 3930544 4095004 3821097 3857764 4079295
012735	TH224	1168592	18:10 - 19:00 TH	3823755 3814296 3817087 3914696
002469	DAL119	4358919	16:10 - 17:30 MW	3964183 3821162 3914750 3910741 3910690 3839910
004810	PK179	0697660	19:10 - 21:00 T	4000253 3931451 3930303
008778	PK243	4168989	13:10 - 15:30 TH	4086333 4371952 4372059 4095930 3914371 3915088 4084615 4086437 4093471 4174897 4372224 3913815
001552	PK179	0129398	13:10 - 14:00 T	4095053 3691783 3818064
016832	CARP21	3995790	13:10 - 15:30 TH	4000763 3818676 3792406 3821116 3910586 3975519 4093416
011238	TAYF	4354084	13:10 - 14:00 T	3897515 3910561
004825	TAYF	4358919	9:10 - 12:30 T	4000862 3579361
002383	PK179	3473854	11:40 - 13:00 MW	4091782 3816203 4175315
015015	TAYF	0031756	18:10 - 19:00 TH	4146462
011322	PK179	0028980	10:10 - 13:00 F	3409210
007051	PK338	0031336	12:10 - 13:10 MW	3820397 3665300 3816549 3910937 4050929 3793612 3915028 3930890 4037411 4045331 3910518 4175400 4244933
008821	TH110	0031572	13:40 - 16:30 T	3820397 3665300 3816549 3910937 3793612 3915028 3930890 4037411 4045331 4175400
003493	TAYF	0138190	13:10 - 14:00 TH	3768088 4175492
011037	TH224	3083296	19:10 - 21:00 T	3816963 3820395 3816708 3912597
006035	PK243	0409737	19:10 - 21:00 MW	3833424 3846920 3819269 3915026 3930301 4280946 3910629 3816483 4280948 3222918 4175505 3690361
015432	DAL119	0129398	11:40 - 13:00 MW	3692862 3821059 3884178 3652959 3910712
015417	TAYF	3194197	13:10 - 15:30 TH	4086473
001757	PK349	1008897	9:10 - 12:30 T	3852217 4175478 3820970 3699593 4175433
004740	TH224	3764403	12:10 - 13:10 MW	3789315 3703938 3910475 4170472
011208	TAYF	4354090	19:10 - 21:00 T	3914251
001752	DAL119	3896859	13:40 - 16:30 T	4059195 3819353 4174366 4146462 4086513 4176668 4135340
002374	PK179	0492580	10:10 - 11:30 MW	4281002 4175470 3910503
015678	PK243	3478658	14:10 - 16:00 T	4092004 4279624 4280365 4280697 4280864 4281934 4280849 4281886
003034	PK349	3473854	13:10 - 15:30 TH	3789806 3613455 3910516 3910580 3929776 3910588
014523	PK349	4170914	14:40 - 16:00 MW	3910617 3914676 3910646 3819542 3822914
017172	PK349	4464860	9:55 - 12:45 TH	3905861 4092769 3910463 3823271 4044450
014310	TAYF	4354604	13:10 - 16:00 TH	3910483 3652339
001010	CARP21	3402041	9:55 - 12:45 TH	3852520 4275431 4277523 3678357 4077315 3914696 3930705
015014	TAYF	0031756	9:55 - 12:45 TH	3458065 3910638
008470	TH224	0695890	14:10 - 16:00 TH	4358230 3894333 4086337
013156	TAYF	3198619	14:10 - 16:00 TH	3930967
001562	PK179	0031756	9:10 - 12:30 T	4095053 3910508
017171	TAYF	3995790	10:10 - 11:30 MW	
015651	TH224	3478855	13:10 - 15:30 TH	4062513 3910622 4175535 3690845
017121	TH224	3995790	11:40 - 13:00 MW	4000249 4091996 4092795 4095190
017173	TAYF	4464860	14:10 - 16:00 T	
013920	TAYF	0897399	11:40 - 13:00 MW	4175290
014537	TAYF	4170914	10:10 - 13:00 F	3816466
016879	PK179	3443571	14:10 - 16:00 TH	4175472 4086362
015650	PK349	4091999	10:10 - 13:00 F	4062513 3910622 3823391 3818064
-00001	PK25	0897706	16:10 - 17:30 MW	3930034
006582	TAYF	0564741	12:10 - 13:10 MW	4086448
