Course	Room	Teacher	Time	Students
002166	PK278	0428815	10:00 - 11:30 MW	3381050 3416536 3417172 3421700 3430401 3431294 3435039 3435313 3439437 3453352 3459505
002929	PK20	3421211	11:30 - 13:00 MW	3382205 3411258 3439558 3453262 3455419 3462242 3463936 3467671 3476418 3478102 3486141
011841	PK100	0135660	10:00 - 11:30 MW	3382205 3412520 3415217 3418606 3432040 3443283 3452964 3459980
013616	PK100	0375562	18:00 - 20:00 W	3382662 3433945 3433961
001152	PK278	0031471	8:00 - 9:00 M-F	3389674 3412825 3415766 3417108 3420837 3425755 3430131 3430142 3431445 3437574 3438999 3446353 3448679 3451496 3451663 3454182 3455625 3456016 3456053 3457039 3458934 3459645 3461962 3462297 3462356 3462647 3462720 3463126 3463768 3463776 3464306 3464327 3464666 3464954 3467781 3467983 3468281 3468749 3474216 3475941 3476860 3476908 3478343 3478419 3479054 3479350 3479355 3480067 3480423 3480668 3480935 3481203 3481798 3482263 3482382 3483084 3483085 3483557 3483638 3484216 3484324 3484763 3484898 3485028 3485054 3485327 3485504 3485537 3485549 3485636 3485803 3485812 3485912 3485931 3486083 3486141 3486187 3486379 3486389 3486571 3486777 3486782 3486838 3487243 3487310 3487321 3487732 3576306 3576388 3576405 3576498
013635	PK20	3555097	19:00 - 21:00 T	3433829 3444811 3462517 3463226 3576580
007040	DAL300	0162976	13:00 - 15:30 MW	3390102 3423839 3437827 3438342 3446653 3454439 3461469 3463353
008421	PK278	0132890	13:00 - 16:00 M	3390102 3416997 3417791 3437534 3437781 3439283 3439588 3441016 3446670 3456994 3457393 3459111 3459647 3460737 3462237 3464027 3464398 3478343 3478747 3481557 3483003 3485504 3485550 3487055
012289	PK100	0409956	13:30 - 16:30 T	3395581 3396461 3404148 3405151 3411059 3415044 3416203 3455631
013172	DAL300	0024092	18:00 - 20:00 W	3395581 3451724 3457231 3462817 3463675 3464855 3467384 3474789 3476860 3476927 3479804 3481520 3483925 3486083
003480	PK20	0599596	18:00 - 20:30 T	3396377 3417135 3426718 3434210 3469560
013289	DAL300	3475527	13:00 - 14:00 T	3397012 3404386 3415766 3422289 3422414 3432759 3437252 3439364 3465181
003002	PK100	0492580	13:00 - 14:00 T	3397442 3415125 3426719 3432796 3438102 3439475
011962	PK100	0492451	12:00 - 13:30 TTH	3397442 3414238 3418908 3437252 3437511 3455093 3457935 3459032 3463859 3464379 3483560
011855	PK20	0020093	13:30 - 14:30 W	
011296	PK20	0468281	11:00 - 12:00 MWF	3402583 3404693 3455120 3462990 3480401 3482018
014073	PK20	3447549	10:00 - 13:00 T	3404179 3417512
003448	PK20	0031359	13:00 - 14:00 W	3404196 3422414 3431257 3458957 3465591 3487040
013166	PK338	0492580	13:00 - 15:30 W	3406196 3411629
003433	PK278	0995587	8:00 - 10:00 TWTHF	3404364 3412881 3417108 3424318 3437962 3442991 3443522 3450069 3450546 3452561 3454476 3455915 3459109 3485642 3576359
011534	PK338	3213249	9:00 - 10:00 MWF	3404473 3439475
008778	PK100	3194197	14:30 - 16:00 MW	3405248 3430196 3454182 3482194
013620	PK20	1020104	19:00 - 22:00 M	3405248 3417002 3417073 3435628 3453218 3460766 3463939
002368	PK278	1051497	9:00 - 10:00 MWF	3405427 3429199 3438102 3440687 3441004 3443516 3446670 3447322 3452529 3458250 3460369 3460770 3462851 3462882 3463525 3463879 3463883 3464398 3465588 3469119 3475298 3476899 3477014 3478050 3479085 3479355 3480264 3481557 3481875 3483950 3486501 3486787 3487035 3487276 3487640 3576325 3576336 3576342 3576343 3576364 3576390 3576566
002397	PK278	0493725	12:00 - 14:00 M	3405427 3431226 3433501 3433539 3442432 3454497 3455227 3458049 3458339 3458452 3460369 3460770 3462882 3463525 3463729 3463879 3463883
013917	DAL300	3557246	14:00 - 16:20 T	3405451 3413283 3415849 3417172 3418606 3439820 3440606 3462417
013782	DAL300	3557107	10:00 - 11:00 M-F	3405744 3431750 3433539 3455151 3456016 3461933 3462298 3462516
004360	PK100	0138190	11:30 - 13:00 TTH	3406042 3412866 3435922 3452964 3461936 3465181 3484334 3486050
006543	PK20	0031573	8:00 - 10:00 TWTHF	3406295 3414657 3455220 3463939
002403	PK20	1137952	14:00 - 17:00 T	3411018 3447478
003019	PK338	0375562	13:00 - 14:30 TTH	3415125 3417717 3433829 3435366 3435722 3437341
013636	PK20	0605187	11:00 - 12:00 M-F	3411136 3412520 3464100 3486852 3487040 3487640
004016	DAL300	3442425	11:00 - 12:00 M-F	3411186 3428820 3429761 3440419 3446353 3455908 3458136 3460770 3461469 3461937 3468749 3477004 3479382 3482989 3486632 3559218
012732	PK20	0826964	13:00 - 14:00 M	3411258 3415619 3440116
011219	PK338	0168763	9:30 - 12:00 MW	3411646
003562	DAL300	0024092	13:00 - 16:00 T	3412261 3412755 3414657 3418264 3424363 3425401 3426858 3435183 3460073 3462606 3487243
006019	PK20	0856198	14:00 - 16:00 W	3412261 3418145 3457917 3576306 3576362 3576553 3576629
001163	PK338	0031568	13:00 - 16:00 W	3412523 3463936
012486	PK20	3426520	8:00 - 9:00 M-F	3412549 3417791 3465442 3481031
005727	PK338	0984701	11:00 - 12:00 M-F	3412874 3448868
003454	PK278	0897706	13:00 - 14:00 T	3412881 3418264 3423839 3427633 3428844 3429832 3431257 3432622 3433275 3435183 3438465 3441894 3442335 3442991 3443092 3450069 3451551 3453467 3454210 3454494 3455719 3456210 3457808 3457932 3457935 3458121 3460073 3462606
013914	PK20	3421211	12:00 - 13:30 TTH	3413022 3431535 3459730
010966	PK100	0775640	9:00 - 10:30 TTH	3413193 3576332 3576426 3576501 3576521
013916	PK338	3554648	13:00 - 15:30 T	3462990
003029	DAL300	3473854	13:00 - 14:00 M	3413774 3415489 3417000 3417512 3426649 3433961 3437778 3440075 3454226
013634	PK20	3555173	10:00 - 12:00 TTH	3413774 3432798
004806	DAL300	0032827	12:00 - 13:30 TTH	3414068 3418499 3437589 3440687 3463851 3468749 3469520 3480714 3481102 3481221 3481518 3481607 3483278 3484816
004010	PK278	1167922	18:30 - 20:30 MW	3414201 3414205 3426649 3438294 3441838 3458121 3458441 3462647 3463708 3463851 3463859 3465244 3465245 3466011 3474207 3478297 3480714 3481520 3483950 3484272 3484845 3485642 3485803 3485931 3486501 3486623 3486998 3576535 3576579
011827	PK278	0180723	13:00 - 15:30 W	3414273 3416536 3417172 3430401 3431294 3431449 3435039 3435313 3459505
006868	DAL300	3427120	12:00 - 14:00 T	3414278 3425755 3432259 3432344 3460701
013281	PK20	3421211	13:00 - 16:00 T	3414298 3426735 3461063 3461556 3486571
013628	PK20	1165592	10:00 - 11:30 TTH	3414395 3417273 3422146 3455808 3458121
003440	DAL300	0031359	13:00 - 16:00 W	3415044 3435397 3436710 3457932 3462990 3478102 3481702 3482018 3486382
011344	PK338	3213249	10:00 - 11:00 MWF	3415144 3433539 3438020
013210	PK278	3212821	8:30 - 10:00 TTH	3415766 3428844 3429706 3431449 3440454 3443421 3443731 3455151 3457808 3462417 3462606 3463768 3482018 3484898 3485912
005846	PK100	3470325	12:00 - 13:00 MWF	3415801 3460757 3462817 3463439 3463560 3468281 3485361
011865	PK20	3447501	14:30 - 16:00 MW	3416598
013609	PK100	3447501	13:00 - 15:30 MW	
006851	PK278	1167884	13:00 - 14:00 M	3439147 3441310 3445081 3453352 3453445 3458087 3459522 3460488 3483638 3483929 3487732
004036	PK20	3460456	13:00 - 14:30 MW	3416640 3458469 3458949 3461933 3461936 3481075
004015	PK100	0031578	11:30 - 13:00 MW	3416891 3417717 3454100 3455120 3455808 3460134 3460359 3461517 3462290 3462298 3462990 3463188 3465442 3479976 3480382 3576328 3576569
008792	PK100	0031572	14:00 - 16:00 T	3416998 3417003 3435070 3455291
002453	PK338	0031373	11:30 - 13:00 TTH	3417075
004876	PK100	0032827	18:00 - 20:30 T	3417075 3454494 3457327
006031	PK278	0031454	14:00 - 16:00 W	3417717 3438033 3441016 3441306 3453352 3454226 3455341 3456089 3456677 3458136 3458250 3460359 3462228 3462246 3463011 3464272 3467040 3474140 3478506 3479961 3481202 3482198 3483638 3483929 3484990 3485228 3485288 3485416 3486250 3486379 3486998 3487732 3576424
004868	PK20	0031373	12:00 - 14:00 T	3418058 3439701 3461556 3463851
010974	PK338	0854975	12:00 - 14:00 T	3418216
005731	PK20	3556752	18:00 - 20:00 W	3418907 3432595
010964	PK338	0775195	14:00 - 16:00 T	3421700 3458641
004362	PK20	0847593	13:00 - 15:30 MW	3422146 3462262 3486740
002564	DAL300	1168490	13:00 - 16:00 TTH	3423676 3429761 3430978 3452445 3456313 3462512 3463439 3483587 3484202 3484894 3576555
007903	PK20	0468281	10:00 - 11:30 MW	3423839 3462246 3467932
012353	PK338	0683480	14:30 - 16:00 MW	3424363 3464279
011831	PK338	1157682	8:00 - 9:00 M-F	3425095 3463524
004023	PK20	1167978	14:00 - 15:00 MWF	3428820 3441406 3460399 3576415 3576571
011207	PK338	0031478	19:00 - 22:00 T	
012355	PK100	0031756	8:00 - 10:00 TWTHF	3438206 3464272 3480734 3576586
008495	PK338	0316015	13:00 - 15:00 M	3431155
011307	PK338	3213249	14:00 - 16:00 W	3431155 3462240
012352	PK20	0129398	14:00 - 16:00 TH	3431257 3437341 3460737
013264	PK20	3421211	12:00 - 14:00 F	3431449
002636	PK100	0827051	18:30 - 21:30 W	3431655 3452874 3467671 3469520 3474463 3478102 3479945 3481643 3485327 3485504 3486475 3576347 3576356 3576370 3576408 3576444 3576545 3576577
001878	PK20	0168763	9:00 - 10:00 MWF	3432384 3436930
011295	PK20	3312777	13:00 - 14:30 TTH	3432384 3456228 3462292
002690	PK338	0031578	12:00 - 14:00 W	3432447
002447	PK20	0847593	13:00 - 14:00 T	3433501
008774	PK100	0576472	9:30 - 12:00 MW	3434468 3444536 3447478 3458932 3462116 3475327 3483567
012850	DAL300	3426520	11:30 - 13:00 TTH	3435187 3445680 3451496 3455120 3465588 3478747 3480067 3480836 3481031 3481419 3484324 3486083 3576391 3576422 3576462 3576494 3576575
002667	PK20	0897706	10:00 - 11:30 W	3435628 3438206 3486844
011830	PK338	1157682	13:00 - 16:00 M	3439820
008773	PK100	3194197	13:00 - 16:00 TTH	3436119 3442641 3455690 3462956 3464398
012823	PK20	0031632	14:00 - 16:00 T	3436206 3437978 3454433 3455419
004290	DAL300	3447501	13:30 - 16:30 T	3436216 3438033 3450490
005723	DAL300	0984701	11:00 - 12:00 MWF	3452874 3462237 3464855 3466014 3467199 3474140 3474789 3476418 3476927 3478309 3478713 3482264 3486740 3486858 3576620
006034	PK278	0554585	13:00 - 16:00 T	3437141 3438102 3441166 3441306 3455043 3455341 3458250 3459972 3460399 3461936 3462228 3462356 3462639 3463011 3463593 3479718 3483638 3486998
012284	PK338	0031386	19:00 - 21:00 T	3458641 3476085
012851	PK20	3555100	8:30 - 10:30 TTH	3437978
007882	PK338	0470839	10:00 - 11:30 W	3457184 3576463 3576471
007878	PK100	0031386	13:00 - 14:00 TH	3438455 3441406 3450069 3452445 3463199 3464954 3476085 3480166 3480401 3481102 3481202 3486838
002366	PK338	0263980	14:30 - 16:00 TTH	3438589 3439528 3456820
006860	DAL300	3461209	12:00 - 14:00 F	3439147 3454059 3462896
012766	PK20	3442425	13:00 - 16:00 M	3439364 3442237 3442432 3453467 3455120 3461936 3463593
009225	DAL300	1061058	14:00 - 16:00 W	3441894 3446645 3447322 3464666 3475327 3476860 3476899 3487261 3576310 3576313
004356	DAL300	0847593	19:00 - 22:00 T	3442188 3453445 3464306 3466364 3480150 3480935 3482019 3485636
013718	PK100	3555417	10:00 - 11:00 M-F	3444811 3455419 3461197 3463524 3463560 3481798 3486182
009286	PK338	0138190	14:00 - 16:00 M	3445680 3559218
005191	PK100	1137952	8:30 - 10:30 TTH	3448314 3455046 3465245 3467040 3482194
002680	PK338	0599596	18:00 - 20:30 M	3460569 3487090
006523	PK338	0031573	19:00 - 21:30 W	3460757 3576519
005120	PK20	3400071	9:30 - 12:00 MW	3461498 3468504 3480264 3486321
013655	PK338	3442425	13:00 - 16:00 TH	3462851
004810	DAL300	1051497	18:30 - 20:30 MW	3463587 3463729 3475941 3483003 3576515
001157	PK20	1051497	13:00 - 16:00 TH	3481518 3482445
002362	PK20	1165566	14:00 - 16:00 M	3576503
012562	PK20	0853792	19:00 - 21:30 W	3486844
002401	PK20	3332662	19:30 - 21:00 T	
011852	PK338	0138190	18:30 - 21:00 T	3576620
013656	PK338	1165592	13:00 - 14:00 W	
